Truth,Decoded
"Certo volentieri, io lo prendero macchiato",purte lo
Dovrebbe arrivare tra qualche minuto,purte lo
A che ora arriva il pullman,purte e lo
Quanto costa il biglietto,purte lo
Prendiamo un caffe al bar,purte lo
Purtroppo non lo so pero potresti chiedere all autista,purte lo
E in offerta costa dieci euro,purte lo
Piacere Luigi come stai,purte e lo
Va bene grazie lo stesso,purte lo
Salve quanto costa quell articolo,purte lo
Le auguro una buona giornata,purte lo
Buonasera io sono Mario,purte lo
Tutto bene grazie,purte lo
Si grazie e arrivederci,purte lo
Tutto bene tu,purte lo
Si grazie e arrivederci,purte lo
