Truth,Decoded
Le auguro una buona giornata,tu io io e io
Prendiamo un caffe al bar,tu io e io
A che ora arriva il pullman,tu io io e io
Purtroppo non lo so pero potresti chiedere all autista,purtpo io lo io due lo
"Certo volentieri, io lo prendero macchiato",certo io io vuole io
Tutto bene grazie,tu io un io
Buongiorno io sono Mario,tu io io e io
Certo ecco a lei vuole un sacchetto,e a io due io
Tutto bene tu,tutto e io
Quanto costa il biglietto,tu un e io
A che ora arriva il pullman,tu io e io
Prego,pero
Buongiorno io sono Mario,e io a e io
Piacere Luigi come stai,e io a e io
Tutto bene grazie,tu e e io
Si grazie e arrivederci,certo io a quell io
