Truth,Decoded
Tutto bene grazie,pero e lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo lo e lo
Quanto costa il biglietto,tutto e lo
Certo ecco a lei vuole un sacchetto,pero e lo
Prendiamo un caffe al bar,pero e lo
Le auguro una buona giornata,pero e lo
Salve quanto costa quell articolo,pero lo e lo
Buongiorno io sono Mario,pero e lo
Va bene grazie lo stesso,pero e lo
E in offerta costa dieci euro,pero e lo
"Certo volentieri, io lo prendero macchiato",pero e lo
Si grazie e arrivederci,pero e lo
Buongiorno io sono Mario,pero e lo
Perfetto vorrei comprarne due.,certo e lo
Prego,pero e e lo
Certo ecco a lei vuole un sacchetto,pero e lo
