Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io a un io
Tutto bene tu,tu io io e io
Quanto costa il biglietto,tu un e io
Buongiorno io sono Mario,tu e io e io
Si grazie e arrivederci,pereoro io vuole io
Perfetto vorrei comprarne due.,pero a e io
Prego,pero nbeo
Dovrebbe arrivare tra qualche minuto,tu io a e io
Le auguro una buona giornata,e io a un io
Buonasera io sono Mario,e io io un io
Tutto bene grazie,tu io e io
E in offerta costa dieci euro,tu e a e io
"Certo volentieri, io lo prendero macchiato",pero io io un io
Salve quanto costa quell articolo,pereoro io un io
Va bene grazie lo stesso,tu e a e io
Piacere Luigi come stai,tu e io e io
