Truth,Decoded
"Certo volentieri, io lo prendero macchiato",lo
Dovrebbe arrivare tra qualche minuto,lo
A che ora arriva il pullman,lo
Quanto costa il biglietto,lo
Prendiamo un caffe al bar,lo
Purtroppo non lo so pero potresti chiedere all autista,lo
E in offerta costa dieci euro,lo
Piacere Luigi come stai,lo
Va bene grazie lo stesso,lo
Salve quanto costa quell articolo,lo
Le auguro una buona giornata,lo
Buonasera io sono Mario,lo
Tutto bene grazie,lo
Si grazie e arrivederci,lo
Tutto bene tu,lo
Si grazie e arrivederci,lo
