Truth,Decoded
Le auguro una buona giornata,un e io
"Certo volentieri, io lo prendero macchiato",e a io io
Va bene grazie lo stesso,tu tra bene io
Salve quanto costa quell articolo,purtpo io lo io io bene lacto
"Certo volentieri, io lo prendero macchiato",certo io a due io
Piacere Luigi come stai,certo io bene io
Buonasera io sono Mario,e io io io io
Le auguro una buona giornata,certo lo io a quell io
Si grazie e arrivederci,certo io io io
Certo ecco a lei vuole un sacchetto,e io a due io
Dovrebbe arrivare tra qualche minuto,e a a due io
Perfetto vorrei comprarne due.,certo io io io
Prendiamo un caffe al bar,certo a due ecco
Purtroppo non lo so pero potresti chiedere all autista,certo io lo io a quell io
Va bene grazie lo stesso,e a a e io
Prego,prte io
