Truth,Decoded
Le auguro una buona giornata,certo io io a due io
Prendiamo un caffe al bar,e io io e io
A che ora arriva il pullman,a a io un io
Purtroppo non lo so pero potresti chiedere all autista,certo io io io io bene ecco
"Certo volentieri, io lo prendero macchiato",certo io io io bene io
Tutto bene grazie,a e e io
Buongiorno io sono Mario,e e io io un io
Certo ecco a lei vuole un sacchetto,e io io a il io
Tutto bene tu,tu io e io
Quanto costa il biglietto,tu a e io
A che ora arriva il pullman,tu a io e io
Prego,tu io
Buongiorno io sono Mario,certo a un io
Piacere Luigi come stai,e a io un io
Tutto bene grazie,e io e io
Si grazie e arrivederci,certo a un io
