Truth,Decoded
A che ora arriva il pullman,e pero io e io
Tutto bene tu,certo io io vuole ecco
E in offerta costa dieci euro,pero a due io
Buongiorno io sono Mario,pero io e io
Quanto costa il biglietto,pero io io io bene ecco
Tutto bene grazie,pertoro io io bene ecco
Quanto costa il biglietto,certo io bene ecco
Si grazie e arrivederci,certo io due io
Va bene grazie lo stesso,certo io due ecco
Perfetto vorrei comprarne due.,e e io vuole io
E in offerta costa dieci euro,certo io e io
Buonasera io sono Mario,certo io io io
Dovrebbe arrivare tra qualche minuto,bene e io bene ecco
Salve quanto costa quell articolo,certo io un io
Prego,certo io io bene io
Piacere Luigi come stai,certo io a due io
