Truth,Decoded
Piacere Luigi come stai,tu io io e io
Certo ecco a lei vuole un sacchetto,tu e a un io
Buonasera io sono Mario,tu e e io
Quanto costa il biglietto,prego
Dovrebbe arrivare tra qualche minuto,tu a e io
E in offerta costa dieci euro,e io io e io
Purtroppo non lo so pero potresti chiedere all autista,pero io e io
Perfetto vorrei comprarne due.,tu io e io
Prego,prtbeo
Tutto bene grazie,pero io
Tutto bene tu,prtbeo
Salve quanto costa quell articolo,tu a io e io
Prendiamo un caffe al bar,tu e io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu un e io
A che ora arriva il pullman,putbe io
