Truth,Decoded
"Certo volentieri, io lo prendero macchiato",lo lo
Dovrebbe arrivare tra qualche minuto,lo lo
A che ora arriva il pullman,lo lo
Quanto costa il biglietto,lo lo
Prendiamo un caffe al bar,lo lo
Purtroppo non lo so pero potresti chiedere all autista,e lo
E in offerta costa dieci euro,lo lo
Piacere Luigi come stai,lo lo
Va bene grazie lo stesso,lo lo
Salve quanto costa quell articolo,lo lo
Le auguro una buona giornata,lo lo
Buonasera io sono Mario,lo lo
Tutto bene grazie,lo lo
Si grazie e arrivederci,lo lo
Tutto bene tu,lo lo
Si grazie e arrivederci,lo lo
