Truth,Decoded
Tutto bene tu,pero e io
Salve quanto costa quell articolo,pero io io e io
Certo ecco a lei vuole un sacchetto,pero io un io
Prendiamo un caffe al bar,pero io e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Dovrebbe arrivare tra qualche minuto,due e io
Va bene grazie lo stesso,due e io
"Certo volentieri, io lo prendero macchiato",pero a un io
E in offerta costa dieci euro,purea a e io
Le auguro una buona giornata,due e io
Perfetto vorrei comprarne due.,due e io
Buonasera io sono Mario,due e io
A che ora arriva il pullman,pero e io
Piacere Luigi come stai,due a un io
Prendiamo un caffe al bar,pero e io
Certo ecco a lei vuole un sacchetto,due e io
