Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io io un io
Tutto bene tu,tutto e io
Quanto costa il biglietto,turtbe io
Buongiorno io sono Mario,tutto e io
Si grazie e arrivederci,certo io a bene io
Perfetto vorrei comprarne due.,certo io io e io
Prego,turtbeo
Dovrebbe arrivare tra qualche minuto,tu e e io
Le auguro una buona giornata,tu io a un io
Buonasera io sono Mario,pero a un io
Tutto bene grazie,tu a e io
E in offerta costa dieci euro,tu io io e io
"Certo volentieri, io lo prendero macchiato",certo io io ora un io
Salve quanto costa quell articolo,certo io a un io
Va bene grazie lo stesso,tu e e io
Piacere Luigi come stai,due io e io
