Truth,Decoded
Piacere Luigi come stai,e a io io io
Certo ecco a lei vuole un sacchetto,e e a un io
Buonasera io sono Mario,e a e io
Quanto costa il biglietto,tu un e io
Dovrebbe arrivare tra qualche minuto,a bar e io
E in offerta costa dieci euro,e pero io e io
Purtroppo non lo so pero potresti chiedere all autista,certo ora costa un io
Perfetto vorrei comprarne due.,e io io e io
Prego,prtbeo
Tutto bene grazie,tu io e io
Tutto bene tu,tu io
Salve quanto costa quell articolo,e pero io e io
Prendiamo un caffe al bar,tu a e io
Si grazie e arrivederci,a e e io
Buongiorno io sono Mario,tu io io e io
A che ora arriva il pullman,tu a e io
