Truth,Decoded
"Certo volentieri, io lo prendero macchiato",un lo
Dovrebbe arrivare tra qualche minuto,un lo
A che ora arriva il pullman,pero lo
Quanto costa il biglietto,un lo
Prendiamo un caffe al bar,pero lo
Purtroppo non lo so pero potresti chiedere all autista,un lo
E in offerta costa dieci euro,pero lo
Piacere Luigi come stai,un lo
Va bene grazie lo stesso,un lo
Salve quanto costa quell articolo,pero lo
Le auguro una buona giornata,un lo
Buonasera io sono Mario,pero lo
Tutto bene grazie,un lo
Si grazie e arrivederci,un lo
Tutto bene tu,un lo
Si grazie e arrivederci,un lo
