Truth,Decoded
Piacere Luigi come stai,tu e e io
Certo ecco a lei vuole un sacchetto,e e a un io
Buonasera io sono Mario,tu e e io
Quanto costa il biglietto,tu e io
Dovrebbe arrivare tra qualche minuto,tu e e io
E in offerta costa dieci euro,e e io e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io un io
Perfetto vorrei comprarne due.,tu io io e io
Prego,prtbe io
Tutto bene grazie,tu e e io
Tutto bene tu,tra io
Salve quanto costa quell articolo,tu e io e io
Prendiamo un caffe al bar,tu e e io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu e e io
A che ora arriva il pullman,tu a e io
