Truth,Decoded
Tutto bene tu,putbeo
Salve quanto costa quell articolo,tutto io costa bene io
Certo ecco a lei vuole un sacchetto,certo io a due io
Prendiamo un caffe al bar,pero io e io
Purtroppo non lo so pero potresti chiedere all autista,purtpo io io io bene io
Dovrebbe arrivare tra qualche minuto,tu io e io
Va bene grazie lo stesso,tu io e io
"Certo volentieri, io lo prendero macchiato",pero a che io
E in offerta costa dieci euro,certo a un io
Le auguro una buona giornata,tu io io io io
Perfetto vorrei comprarne due.,e io io io io
Buonasera io sono Mario,e io io io
A che ora arriva il pullman,tu io e io
Piacere Luigi come stai,pero io io io bene io
Prendiamo un caffe al bar,tutto e io
Certo ecco a lei vuole un sacchetto,tu io io e io
