Truth,Decoded
Tutto bene tu,tu begtu
Salve quanto costa quell articolo,bene io costa due io
Certo ecco a lei vuole un sacchetto,certo io io tu vuole ecco
Prendiamo un caffe al bar,serei a due io
Purtroppo non lo so pero potresti chiedere all autista,certo io io costa bene ecco
Dovrebbe arrivare tra qualche minuto,tu a e io
Va bene grazie lo stesso,e a io e io
"Certo volentieri, io lo prendero macchiato",certo costa due io
E in offerta costa dieci euro,serera io due io
Le auguro una buona giornata,e io io io io
Perfetto vorrei comprarne due.,e io io e io
Buonasera io sono Mario,e a io e io
A che ora arriva il pullman,tu a io e io
Piacere Luigi come stai,e e io io io due io
Prendiamo un caffe al bar,tu io io e io
Certo ecco a lei vuole un sacchetto,tu io io due io
