Truth,Decoded
Tutto bene tu,un e io
Salve quanto costa quell articolo,certo io io bene io
Certo ecco a lei vuole un sacchetto,certo io tu vuole io
Prendiamo un caffe al bar,certo a due io
Purtroppo non lo so pero potresti chiedere all autista,purtpo io io io bene ecco
Dovrebbe arrivare tra qualche minuto,tu un e io
Va bene grazie lo stesso,tu a io e io
"Certo volentieri, io lo prendero macchiato",certo io due io
E in offerta costa dieci euro,certo io due io
Le auguro una buona giornata,tu io io io io
Perfetto vorrei comprarne due.,e io io e io
Buonasera io sono Mario,e io io e io
A che ora arriva il pullman,tu a io io io
Piacere Luigi come stai,e io io a due io
Prendiamo un caffe al bar,tu io io e io
Certo ecco a lei vuole un sacchetto,a io io due io
