Truth,Decoded
"Certo volentieri, io lo prendero macchiato",pero lo
Dovrebbe arrivare tra qualche minuto,pero lo
A che ora arriva il pullman,pero lo
Quanto costa il biglietto,pero lo
Prendiamo un caffe al bar,pero lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo
E in offerta costa dieci euro,pero lo
Piacere Luigi come stai,pero lo
Va bene grazie lo stesso,pero lo
Salve quanto costa quell articolo,pero lo
Le auguro una buona giornata,pero lo
Buonasera io sono Mario,pero lo
Tutto bene grazie,pero lo
Si grazie e arrivederci,pero lo
Tutto bene tu,pero lo
Si grazie e arrivederci,pero lo
