Truth,Decoded
Piacere Luigi come stai,tu e e io
Certo ecco a lei vuole un sacchetto,tu e a un io
Buonasera io sono Mario,tu e e io
Quanto costa il biglietto,tutto e io
Dovrebbe arrivare tra qualche minuto,tu a io e io
E in offerta costa dieci euro,tu e io e io
Purtroppo non lo so pero potresti chiedere all autista,pero io un io
Perfetto vorrei comprarne due.,tu e a e io
Prego,tutto e io
Tutto bene grazie,tu e e io
Tutto bene tu,tutto e io
Salve quanto costa quell articolo,tu e io e io
Prendiamo un caffe al bar,tu e e io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu un io e io
A che ora arriva il pullman,tu un e io
