Truth,Decoded
Piacere Luigi come stai,tu a io io io
Certo ecco a lei vuole un sacchetto,certo a un io
Buonasera io sono Mario,tu a a un io
Quanto costa il biglietto,tu e io
Dovrebbe arrivare tra qualche minuto,tu a io io
E in offerta costa dieci euro,e a io e io
Purtroppo non lo so pero potresti chiedere all autista,certo io a e io
Perfetto vorrei comprarne due.,tu io io io
Prego,prtbeo
Tutto bene grazie,tu io e io
Tutto bene tu,tu io
Salve quanto costa quell articolo,e pero io e io
Prendiamo un caffe al bar,tu e e io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu io io io
A che ora arriva il pullman,tu a bene
