Truth,Decoded
Quanto costa il biglietto,pero e lo
Buonasera io sono Mario,pero e lo
A che ora arriva il pullman,pero e lo
"Certo volentieri, io lo prendero macchiato",pero lo lo e lo
Buonasera io sono Mario,pero e lo
Perfetto vorrei comprarne due.,pero e lo
Tutto bene tu,pero e lo
Buongiorno io sono Mario,pero e lo
Tutto bene grazie,pero e lo
Salve quanto costa quell articolo,pero e lo
Si grazie e arrivederci,pero e lo
E in offerta costa dieci euro,pero e lo
Prendiamo un caffe al bar,pero e lo
Dovrebbe arrivare tra qualche minuto,pero e lo
Va bene grazie lo stesso,pero e lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
