Truth,Decoded
Le auguro una buona giornata,e io io e io
Prendiamo un caffe al bar,tu io e io
A che ora arriva il pullman,tu io io e io
Purtroppo non lo so pero potresti chiedere all autista,purtpo io lo io tu bene io
"Certo volentieri, io lo prendero macchiato",certo io io io cuede io
Tutto bene grazie,tu io e io
Buongiorno io sono Mario,tu io io e io
Certo ecco a lei vuole un sacchetto,certo io un io
Tutto bene tu,tutto e io
Quanto costa il biglietto,tu a e io
A che ora arriva il pullman,tu io io e io
Prego,prtbeo
Buongiorno io sono Mario,pero io e io
Piacere Luigi come stai,e pero io e io
Tutto bene grazie,e io e io
Si grazie e arrivederci,certo io a due io
