Truth,Decoded
A che ora arriva il pullman,e euro io e io
Tutto bene tu,certo io io cuede ecco
E in offerta costa dieci euro,certo a vuole io
Buongiorno io sono Mario,e io io e io
Quanto costa il biglietto,bene io io io puede ecco
Tutto bene grazie,pereoeo io io quell lacto
Quanto costa il biglietto,certo io bene ecco
Si grazie e arrivederci,bene e io bene io
Va bene grazie lo stesso,e io io e ecco
Perfetto vorrei comprarne due.,e io io due lo
E in offerta costa dieci euro,e a io un io
Buonasera io sono Mario,bene a due io
Dovrebbe arrivare tra qualche minuto,certo io quell ecco
Salve quanto costa quell articolo,e io io a due io
Prego,certo io io un io
Piacere Luigi come stai,e io si bene ecco
