Truth,Decoded
Piacere Luigi come stai,due e io
Certo ecco a lei vuole un sacchetto,due e io
Buonasera io sono Mario,due e io
Quanto costa il biglietto,tra io
Dovrebbe arrivare tra qualche minuto,due io io
E in offerta costa dieci euro,due e io
Purtroppo non lo so pero potresti chiedere all autista,due a e io
Perfetto vorrei comprarne due.,due e io
Prego,tra io
Tutto bene grazie,due e io
Tutto bene tu,tra io
Salve quanto costa quell articolo,due e io
Prendiamo un caffe al bar,due io
Si grazie e arrivederci,due e io
Buongiorno io sono Mario,due e io
A che ora arriva il pullman,due io
