Truth,Decoded
Tutto bene grazie,tu e e lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo e lo
Quanto costa il biglietto,pero lo
Certo ecco a lei vuole un sacchetto,tu e e lo
Prendiamo un caffe al bar,tu e e lo
Le auguro una buona giornata,pero e lo
Salve quanto costa quell articolo,pero lo e lo
Buongiorno io sono Mario,tu e e lo
Va bene grazie lo stesso,tu e e lo
E in offerta costa dieci euro,tu e e lo
"Certo volentieri, io lo prendero macchiato",pero lo e lo
Si grazie e arrivederci,pero lo e lo
Buongiorno io sono Mario,pero lo e lo
Perfetto vorrei comprarne due.,pero lo e lo
Prego,pero lo e lo
Certo ecco a lei vuole un sacchetto,pero lo e lo
