Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,pero io io stai cuede lacto
Tutto bene tu,tu io io e io
Quanto costa il biglietto,tu e io
Buongiorno io sono Mario,tutto a e io
Si grazie e arrivederci,cereoei io a quell lo
Perfetto vorrei comprarne due.,bene io io che io
Prego,pero bene
Dovrebbe arrivare tra qualche minuto,tu io io e io
Le auguro una buona giornata,e io io due io
Buonasera io sono Mario,e io io due io
Tutto bene grazie,tu io io e io
E in offerta costa dieci euro,tu e io io io
"Certo volentieri, io lo prendero macchiato",certo lei io tu quell ecco
Salve quanto costa quell articolo,certo io io a due io
Va bene grazie lo stesso,tu e a due io
Piacere Luigi come stai,e mario io e io
