Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io io io bene lo
Tutto bene tu,tu io io e io
Quanto costa il biglietto,tu un io e io
Buongiorno io sono Mario,tu io io e io
Si grazie e arrivederci,bene io io io quell io
Perfetto vorrei comprarne due.,bene io a un io
Prego,purta nbeo
Dovrebbe arrivare tra qualche minuto,tu io io e io
Le auguro una buona giornata,e io io un io
Buonasera io sono Mario,pero io un io
Tutto bene grazie,tu io io e io
E in offerta costa dieci euro,tu io io un io
"Certo volentieri, io lo prendero macchiato",certo io io tu bene io
Salve quanto costa quell articolo,e e io io a due io
Va bene grazie lo stesso,tu e io e io
Piacere Luigi come stai,e a io e io
