Truth,Decoded
Quanto costa il biglietto,un lo
Le auguro una buona giornata,un lo
A che ora arriva il pullman,un lo
Piacere Luigi come stai,un lo
Prego,un lo
Certo ecco a lei vuole un sacchetto,un lo
Buongiorno io sono Mario,tu lo
Si grazie e arrivederci,un lo
"Certo volentieri, io lo prendero macchiato",un lo
Buonasera io sono Mario,un lo
Perfetto vorrei comprarne due.,un lo
Purtroppo non lo so pero potresti chiedere all autista,un lo
Salve quanto costa quell articolo,tu lo
Tutto bene tu,un lo
Prego,tu lo
Piacere Luigi come stai,un lo
