Truth,Decoded
Piacere Luigi come stai,tu a io io
Certo ecco a lei vuole un sacchetto,e a a due io
Buonasera io sono Mario,tu a a io
Quanto costa il biglietto,tu e io
Dovrebbe arrivare tra qualche minuto,tu a io io
E in offerta costa dieci euro,e a io e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io un io
Perfetto vorrei comprarne due.,tu io io io
Prego,pero
Tutto bene grazie,tu un bene io
Tutto bene tu,prego
Salve quanto costa quell articolo,tu a io io
Prendiamo un caffe al bar,tu a e io
Si grazie e arrivederci,tu e bene io
Buongiorno io sono Mario,tu io io bene io
A che ora arriva il pullman,tutto e io
