Truth,Decoded
A che ora arriva il pullman,tu e e io
Tutto bene tu,pero io un io
E in offerta costa dieci euro,pero io un io
Buongiorno io sono Mario,tu e e io
Quanto costa il biglietto,pero e io
Tutto bene grazie,pero io io e io
Quanto costa il biglietto,e e e io
Si grazie e arrivederci,tu e a e io
Va bene grazie lo stesso,tu e e io
Perfetto vorrei comprarne due.,tu e e io
E in offerta costa dieci euro,tu e e io
Buonasera io sono Mario,tu e e io
Dovrebbe arrivare tra qualche minuto,tu e e io
Salve quanto costa quell articolo,tu e e io
Prego,tu e e io
Piacere Luigi come stai,tu e e io
