Truth,Decoded
Le auguro una buona giornata,tu e e io
"Certo volentieri, io lo prendero macchiato",e a io un io
Va bene grazie lo stesso,tu a io e io
Salve quanto costa quell articolo,certo io io io due ecco
"Certo volentieri, io lo prendero macchiato",certo e a un io
Piacere Luigi come stai,certo io io un ecco
Buonasera io sono Mario,certo a un ecco
Le auguro una buona giornata,certo io io a un ecco
Si grazie e arrivederci,certo a un io
Certo ecco a lei vuole un sacchetto,certo io a un io
Dovrebbe arrivare tra qualche minuto,certo a un io
Perfetto vorrei comprarne due.,certo a un ecco
Prendiamo un caffe al bar,certo a un ecco
Purtroppo non lo so pero potresti chiedere all autista,certo io io due io
Va bene grazie lo stesso,e io io e io
Prego,certo un io io bene io
