Truth,Decoded
Piacere Luigi come stai,tu a io e io
Certo ecco a lei vuole un sacchetto,e a io un io
Buonasera io sono Mario,tu a io e io
Quanto costa il biglietto,tu e io
Dovrebbe arrivare tra qualche minuto,tu a io e io
E in offerta costa dieci euro,e a io un io
Purtroppo non lo so pero potresti chiedere all autista,pero io un io
Perfetto vorrei comprarne due.,tu io a e io
Prego,pero io
Tutto bene grazie,tu e e io
Tutto bene tu,tu io
Salve quanto costa quell articolo,tu a io e io
Prendiamo un caffe al bar,tu a e io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu io io e io
A che ora arriva il pullman,tutto e io
