Truth,Decoded
Le auguro una buona giornata,tu e e io
"Certo volentieri, io lo prendero macchiato",e a io un io
Va bene grazie lo stesso,tu a io e io
Salve quanto costa quell articolo,certo io io a bene ecco
"Certo volentieri, io lo prendero macchiato",certo a due io
Piacere Luigi come stai,pero io io due ecco
Buonasera io sono Mario,pero io un ecco
Le auguro una buona giornata,certo io io a due io
Si grazie e arrivederci,pero io un io
Certo ecco a lei vuole un sacchetto,e a io un io
Dovrebbe arrivare tra qualche minuto,e a io un io
Perfetto vorrei comprarne due.,pero a un io
Prendiamo un caffe al bar,pereoro io due ecco
Purtroppo non lo so pero potresti chiedere all autista,pero io io a vuole io
Va bene grazie lo stesso,pero io io io
Prego,certo io io io e io
