Truth,Decoded
Le auguro una buona giornata,tu un e io
"Certo volentieri, io lo prendero macchiato",e a io e io
Va bene grazie lo stesso,tu a a e io
Salve quanto costa quell articolo,certo io io tu bene ecco
"Certo volentieri, io lo prendero macchiato",certo io a due ecco
Piacere Luigi come stai,certo io io io vuole ecco
Buonasera io sono Mario,certo io io quell ecco
Le auguro una buona giornata,certo io io io quell ecco
Si grazie e arrivederci,certo io io quell ecco
Certo ecco a lei vuole un sacchetto,certo io a due io
Dovrebbe arrivare tra qualche minuto,bene io io io quell io
Perfetto vorrei comprarne due.,certo io io cuede ecco
Prendiamo un caffe al bar,certo io io vuole ecco
Purtroppo non lo so pero potresti chiedere all autista,certo io io a vuole io
Va bene grazie lo stesso,certo io a due io
Prego,certo un lo io a bene ecco
