Truth,Decoded
Piacere Luigi come stai,e a io io io
Certo ecco a lei vuole un sacchetto,e a a un io
Buonasera io sono Mario,a a e io
Quanto costa il biglietto,tu e io
Dovrebbe arrivare tra qualche minuto,tu a io io
E in offerta costa dieci euro,e a io un io
Purtroppo non lo so pero potresti chiedere all autista,certo a due io
Perfetto vorrei comprarne due.,e io e io
Prego,prtbeo
Tutto bene grazie,tu e e io
Tutto bene tu,ptbeo
Salve quanto costa quell articolo,e a io e io
Prendiamo un caffe al bar,tu a e io
Si grazie e arrivederci,tu a e io
Buongiorno io sono Mario,tu a io e io
A che ora arriva il pullman,tu e io
