Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io io un io
Tutto bene tu,tu a e io
Quanto costa il biglietto,pero e io
Buongiorno io sono Mario,pero e io
Si grazie e arrivederci,pero a un io
Perfetto vorrei comprarne due.,certo io a un io
Prego,pero io
Dovrebbe arrivare tra qualche minuto,tu e a e io
Le auguro una buona giornata,tu io io e io
Buonasera io sono Mario,e io io un io
Tutto bene grazie,tu io e io
E in offerta costa dieci euro,tu e io e io
"Certo volentieri, io lo prendero macchiato",certo io a io io
Salve quanto costa quell articolo,pero a un io
Va bene grazie lo stesso,tu e e io
Piacere Luigi come stai,pero io e io
