Truth,Decoded
Tutto bene tu,purtbeo
Salve quanto costa quell articolo,certo io io due io
Certo ecco a lei vuole un sacchetto,pero io io vuole io
Prendiamo un caffe al bar,bene a due io
Purtroppo non lo so pero potresti chiedere all autista,certo io io bene ecco
Dovrebbe arrivare tra qualche minuto,tu un io e io
Va bene grazie lo stesso,tu e io un io
"Certo volentieri, io lo prendero macchiato",certo io due io
E in offerta costa dieci euro,certo si due io
Le auguro una buona giornata,e io io e io
Perfetto vorrei comprarne due.,e io io e io
Buonasera io sono Mario,e io io e io
A che ora arriva il pullman,tu a io e io
Piacere Luigi come stai,e io io io un io
Prendiamo un caffe al bar,tu un io e io
Certo ecco a lei vuole un sacchetto,tu io io un io
