Truth,Decoded
Le auguro una buona giornata,due e io
Prendiamo un caffe al bar,pero e io
A che ora arriva il pullman,due e io
Purtroppo non lo so pero potresti chiedere all autista,pero io io un io
"Certo volentieri, io lo prendero macchiato",pero io un io
Tutto bene grazie,pero e io
Buongiorno io sono Mario,due e io
Certo ecco a lei vuole un sacchetto,due e io
Tutto bene tu,pero e io
Quanto costa il biglietto,pero e io
A che ora arriva il pullman,due e io
Prego,pero e io
Buongiorno io sono Mario,due e io
Piacere Luigi come stai,due e io
Tutto bene grazie,due e io
Si grazie e arrivederci,pero e io
