Truth,Decoded
Le auguro una buona giornata,tu un e io
"Certo volentieri, io lo prendero macchiato",e a io e io
Va bene grazie lo stesso,tu a e io
Salve quanto costa quell articolo,certo io io io bene ecco
"Certo volentieri, io lo prendero macchiato",certo e due io
Piacere Luigi come stai,certo io costa vuole ecco
Buonasera io sono Mario,certo io a vuole ecco
Le auguro una buona giornata,certo io io a vuole ecco
Si grazie e arrivederci,certo io io due io
Certo ecco a lei vuole un sacchetto,certo io io due io
Dovrebbe arrivare tra qualche minuto,certo io a due io
Perfetto vorrei comprarne due.,certo io a due ecco
Prendiamo un caffe al bar,certo io a vuole ecco
Purtroppo non lo so pero potresti chiedere all autista,certo io io a vuole io
Va bene grazie lo stesso,certo io a due ecco
Prego,certo un io io a due ecco
