Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo lo a e io
Tutto bene tu,tu io io e io
Quanto costa il biglietto,tu a e io
Buongiorno io sono Mario,tu io io un io
Si grazie e arrivederci,certo ora costa due io
Perfetto vorrei comprarne due.,certo lo io e io
Prego,pero e io
Dovrebbe arrivare tra qualche minuto,tu io a e io
Le auguro una buona giornata,e e io io un io
Buonasera io sono Mario,pero io a un io
Tutto bene grazie,tu io io e io
E in offerta costa dieci euro,tu io io e io
"Certo volentieri, io lo prendero macchiato",certo io io io tu due io
Salve quanto costa quell articolo,certo io io due io
Va bene grazie lo stesso,tu e io e io
Piacere Luigi come stai,tu a io e io
