Truth,Decoded
Quanto costa il biglietto,e lo
Le auguro una buona giornata,e lo
A che ora arriva il pullman,e lo
Piacere Luigi come stai,e lo
Prego,e lo
Certo ecco a lei vuole un sacchetto,e lo
Buongiorno io sono Mario,e lo
Si grazie e arrivederci,e lo
"Certo volentieri, io lo prendero macchiato",e lo
Buonasera io sono Mario,e lo
Perfetto vorrei comprarne due.,e lo
Purtroppo non lo so pero potresti chiedere all autista,e lo
Salve quanto costa quell articolo,e lo
Tutto bene tu,e lo
Prego,e lo
Piacere Luigi come stai,e lo
