Truth,Decoded
Le auguro una buona giornata,certo io io e io
Prendiamo un caffe al bar,pero io e io
A che ora arriva il pullman,pero io e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io io un io
"Certo volentieri, io lo prendero macchiato",certo io io a un io
Tutto bene grazie,certo io io e io
Buongiorno io sono Mario,pero io e io
Certo ecco a lei vuole un sacchetto,pero io un io
Tutto bene tu,pero io io e io
Quanto costa il biglietto,certo io io e io
A che ora arriva il pullman,e e io e io
Prego,pero e io
Buongiorno io sono Mario,pero io un io
Piacere Luigi come stai,e e io e io
Tutto bene grazie,pero io e io
Si grazie e arrivederci,pero io io un io
