Truth,Decoded
Piacere Luigi come stai,e euro io e io
Certo ecco a lei vuole un sacchetto,e e a due io
Buonasera io sono Mario,e a io e io
Quanto costa il biglietto,tu e io
Dovrebbe arrivare tra qualche minuto,tu bar io e io
E in offerta costa dieci euro,e e io due io
Purtroppo non lo so pero potresti chiedere all autista,pereoro io due io
Perfetto vorrei comprarne due.,e pero io e io
Prego,prtbeo
Tutto bene grazie,tu a bene io
Tutto bene tu,tra io
Salve quanto costa quell articolo,e mario io due io
Prendiamo un caffe al bar,tu a e io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu a io e io
A che ora arriva il pullman,tutto e io
