Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io a un io
Tutto bene tu,tu a e io
Quanto costa il biglietto,tutto e io
Buongiorno io sono Mario,tu un e io
Si grazie e arrivederci,e un io a un io
Perfetto vorrei comprarne due.,tu io io a un io
Prego,tutto e io
Dovrebbe arrivare tra qualche minuto,tu e e io
Le auguro una buona giornata,tu io io un io
Buonasera io sono Mario,e e io un io
Tutto bene grazie,tu io e io
E in offerta costa dieci euro,tu io io e io
"Certo volentieri, io lo prendero macchiato",certo io a un io
Salve quanto costa quell articolo,tu un io io un io
Va bene grazie lo stesso,tu e e io
Piacere Luigi come stai,tu io io e io
