Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Tutto bene tu,pero e io
Quanto costa il biglietto,tutto e io
Buongiorno io sono Mario,pero e io
Si grazie e arrivederci,pero io a un io
Perfetto vorrei comprarne due.,certo io io un io
Prego,tra io
Dovrebbe arrivare tra qualche minuto,due e io
Le auguro una buona giornata,tu e a un io
Buonasera io sono Mario,due io un io
Tutto bene grazie,pero e io
E in offerta costa dieci euro,due e io
"Certo volentieri, io lo prendero macchiato",certo io io e io
Salve quanto costa quell articolo,pero io io un io
Va bene grazie lo stesso,tu e e io
Piacere Luigi come stai,due e io
