Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io lo io tu cuede lacto
Tutto bene tu,tu io io e io
Quanto costa il biglietto,tu io io e io
Buongiorno io sono Mario,buona io e io
Si grazie e arrivederci,tutto io io io bene lo
Perfetto vorrei comprarne due.,tutto lo a due io
Prego,purta e
Dovrebbe arrivare tra qualche minuto,tu io e io
Le auguro una buona giornata,e e io io un io
Buonasera io sono Mario,e e io io io due io
Tutto bene grazie,tu io io e io
E in offerta costa dieci euro,tu a io due io
"Certo volentieri, io lo prendero macchiato",tutto io lo io tu quell ecco
Salve quanto costa quell articolo,tutto sono io tu cuede io
Va bene grazie lo stesso,a a e io
Piacere Luigi come stai,e tra io e io
