Truth,Decoded
Le auguro una buona giornata,tu e e io
"Certo volentieri, io lo prendero macchiato",tu e io e io
Va bene grazie lo stesso,tu e e io
Salve quanto costa quell articolo,certo io io io un io
"Certo volentieri, io lo prendero macchiato",pero a un io
Piacere Luigi come stai,pero un io
Buonasera io sono Mario,pero io e io
Le auguro una buona giornata,certo io io un io
Si grazie e arrivederci,pero e io
Certo ecco a lei vuole un sacchetto,pero io e io
Dovrebbe arrivare tra qualche minuto,pero io e io
Perfetto vorrei comprarne due.,pero io e io
Prendiamo un caffe al bar,pero e io
Purtroppo non lo so pero potresti chiedere all autista,certo io a un io
Va bene grazie lo stesso,pero io e io
Prego,certo io io io e io
