Truth,Decoded
Piacere Luigi come stai,tu e e io
Certo ecco a lei vuole un sacchetto,e e a un io
Buonasera io sono Mario,tu e e io
Quanto costa il biglietto,tutto io
Dovrebbe arrivare tra qualche minuto,tu a e io
E in offerta costa dieci euro,tu e io e io
Purtroppo non lo so pero potresti chiedere all autista,pero io io un io
Perfetto vorrei comprarne due.,tu io e io
Prego,tbeo
Tutto bene grazie,tu e e io
Tutto bene tu,tbeo
Salve quanto costa quell articolo,tu a io e io
Prendiamo un caffe al bar,tu un io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu un e io
A che ora arriva il pullman,tu un e io
