Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io lo io io bene io
Tutto bene tu,tu io e io
Quanto costa il biglietto,tu a e io
Buongiorno io sono Mario,pero a e io
Si grazie e arrivederci,certo io io a vuole io
Perfetto vorrei comprarne due.,tutto lo io due io
Prego,pero io
Dovrebbe arrivare tra qualche minuto,tu io e io
Le auguro una buona giornata,e e io a un io
Buonasera io sono Mario,bene io io un io
Tutto bene grazie,tu io e io
E in offerta costa dieci euro,e io e io
"Certo volentieri, io lo prendero macchiato",certo io lo io tu cuede io
Salve quanto costa quell articolo,tutto io io tu cuede io
Va bene grazie lo stesso,a e e io
Piacere Luigi come stai,tu a io io io
