Truth,Decoded
Le auguro una buona giornata,tu un e io
"Certo volentieri, io lo prendero macchiato",e e a un io
Va bene grazie lo stesso,tu e e io
Salve quanto costa quell articolo,certo io lo io tu bene ecco
"Certo volentieri, io lo prendero macchiato",certo io io bene io
Piacere Luigi come stai,certo io io bene ecco
Buonasera io sono Mario,certo io bene ecco
Le auguro una buona giornata,certo io io io io puede ecco
Si grazie e arrivederci,certo io bene ecco
Certo ecco a lei vuole un sacchetto,certo a due io
Dovrebbe arrivare tra qualche minuto,certo io bene io
Perfetto vorrei comprarne due.,certo io io e io
Prendiamo un caffe al bar,certo io bene ecco
Purtroppo non lo so pero potresti chiedere all autista,certo lo io io bene io
Va bene grazie lo stesso,e io e io
Prego,un e io
