Truth,Decoded
Tutto bene tu,purtbego
Salve quanto costa quell articolo,certo io io io io
Certo ecco a lei vuole un sacchetto,pero a un io
Prendiamo un caffe al bar,pero a e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io bene ecco
Dovrebbe arrivare tra qualche minuto,due e io
Va bene grazie lo stesso,tu io e io
"Certo volentieri, io lo prendero macchiato",pero io un io
E in offerta costa dieci euro,pero io un io
Le auguro una buona giornata,tu io io e io
Perfetto vorrei comprarne due.,tu io e io
Buonasera io sono Mario,a e e io
A che ora arriva il pullman,tu un e io
Piacere Luigi come stai,e io io un io
Prendiamo un caffe al bar,tutto io e io
Certo ecco a lei vuole un sacchetto,e io io e io
