Truth,Decoded
A che ora arriva il pullman,tu a io e io
Tutto bene tu,pero io un io
E in offerta costa dieci euro,pero a un io
Buongiorno io sono Mario,tu io io e io
Quanto costa il biglietto,pero io io e io
Tutto bene grazie,pero io un io
Quanto costa il biglietto,tu io e io
Si grazie e arrivederci,pero a un io
Va bene grazie lo stesso,tu e io e io
Perfetto vorrei comprarne due.,pero a un io
E in offerta costa dieci euro,tu e io e io
Buonasera io sono Mario,tu e a e io
Dovrebbe arrivare tra qualche minuto,e io io e io
Salve quanto costa quell articolo,e io io un io
Prego,pero io io e io
Piacere Luigi come stai,e io io e io
