Truth,Decoded
Tutto bene tu,tu io
Salve quanto costa quell articolo,bene io costa due io
Certo ecco a lei vuole un sacchetto,pero io io vuole io
Prendiamo un caffe al bar,cereri a due io
Purtroppo non lo so pero potresti chiedere all autista,purtpo io lo io due ecco
Dovrebbe arrivare tra qualche minuto,tu e e io
Va bene grazie lo stesso,a a io e io
"Certo volentieri, io lo prendero macchiato",e e costa due io
E in offerta costa dieci euro,cerera io due io
Le auguro una buona giornata,e pero io io io
Perfetto vorrei comprarne due.,e io io e io
Buonasera io sono Mario,e tra io e io
A che ora arriva il pullman,tu a io e io
Piacere Luigi come stai,e io costa due io
Prendiamo un caffe al bar,tu io io e io
Certo ecco a lei vuole un sacchetto,tu io io due io
