Truth,Decoded
Tutto bene tu,un e io
Salve quanto costa quell articolo,certo io costa due io
Certo ecco a lei vuole un sacchetto,certo io io tu vuole lacto
Prendiamo un caffe al bar,certo a due io
Purtroppo non lo so pero potresti chiedere all autista,certo sono io io due ecco
Dovrebbe arrivare tra qualche minuto,tu a io e io
Va bene grazie lo stesso,a mario io un io
"Certo volentieri, io lo prendero macchiato",bene io costa due io
E in offerta costa dieci euro,bene tra io due io
Le auguro una buona giornata,e io io e io
Perfetto vorrei comprarne due.,e io io io io
Buonasera io sono Mario,e a io un io
A che ora arriva il pullman,tu a io e io
Piacere Luigi come stai,e e io come due io
Prendiamo un caffe al bar,tu io io bene io
Certo ecco a lei vuole un sacchetto,tu un io e io
