Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Tutto bene tu,tu io e io
Quanto costa il biglietto,un io
Buongiorno io sono Mario,tutto io e io
Si grazie e arrivederci,tutto io io io bene io
Perfetto vorrei comprarne due.,tutto lo io due io
Prego,pero nbeo
Dovrebbe arrivare tra qualche minuto,tu io e io
Le auguro una buona giornata,tu io a un io
Buonasera io sono Mario,certo io io un io
Tutto bene grazie,tu io e io
E in offerta costa dieci euro,tu io io e io
"Certo volentieri, io lo prendero macchiato",certo io lo io bene io
Salve quanto costa quell articolo,tutto io io io bene io
Va bene grazie lo stesso,tu e e io
Piacere Luigi come stai,tu a io e io
