Truth,Decoded
Le auguro una buona giornata,pero e lo
Tutto bene grazie,pero e lo
Prendiamo un caffe al bar,pero e lo
Quanto costa il biglietto,pero e lo
Certo ecco a lei vuole un sacchetto,pero lo e lo
Va bene grazie lo stesso,pero e lo
A che ora arriva il pullman,pero e lo
Dovrebbe arrivare tra qualche minuto,pero e lo
E in offerta costa dieci euro,pero e lo
Tutto bene tu,a e lo
A che ora arriva il pullman,pero e lo
Prego,un e lo
Dovrebbe arrivare tra qualche minuto,pero e lo
Perfetto vorrei comprarne due.,purne lo e lo
Buonasera io sono Mario,pero e lo
Piacere Luigi come stai,pero e lo
