Truth,Decoded
Quanto costa il biglietto,bene lo
Buonasera io sono Mario,pero e lo
A che ora arriva il pullman,bene e lo
"Certo volentieri, io lo prendero macchiato",tu e lo e lo
Buonasera io sono Mario,tu e e lo
Perfetto vorrei comprarne due.,pero e lo
Tutto bene tu,un e lo
Buongiorno io sono Mario,pero e lo
Tutto bene grazie,pero e lo
Salve quanto costa quell articolo,pero e lo
Si grazie e arrivederci,tu e e lo
E in offerta costa dieci euro,tu e e lo
Prendiamo un caffe al bar,pero e lo
Dovrebbe arrivare tra qualche minuto,pero e lo
Va bene grazie lo stesso,pero e lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo e lo
