Truth,Decoded
Le auguro una buona giornata,pero io un io
Prendiamo un caffe al bar,pero io e io
A che ora arriva il pullman,e io io e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io io bene io
"Certo volentieri, io lo prendero macchiato",pero io io un io
Tutto bene grazie,e io e io
Buongiorno io sono Mario,e io io e io
Certo ecco a lei vuole un sacchetto,pero io un io
Tutto bene tu,e io e io
Quanto costa il biglietto,pero io e io
A che ora arriva il pullman,tu a io e io
Prego,tu a e io
Buongiorno io sono Mario,pero io un io
Piacere Luigi come stai,pero io e io
Tutto bene grazie,pero io e io
Si grazie e arrivederci,pero io un io
