Truth,Decoded
Tutto bene tu,prtbeo
Salve quanto costa quell articolo,purtpo io io io e io
Certo ecco a lei vuole un sacchetto,certo io io bene io
Prendiamo un caffe al bar,pero a e io
Purtroppo non lo so pero potresti chiedere all autista,purngpo io lo io bene io
Dovrebbe arrivare tra qualche minuto,pero e io
Va bene grazie lo stesso,tu io e io
"Certo volentieri, io lo prendero macchiato",pero a due io
E in offerta costa dieci euro,pero costa due io
Le auguro una buona giornata,tu io io io io
Perfetto vorrei comprarne due.,e io io io io
Buonasera io sono Mario,e e e io
A che ora arriva il pullman,tu a e io
Piacere Luigi come stai,certo io io io due io
Prendiamo un caffe al bar,tutto io e io
Certo ecco a lei vuole un sacchetto,tu io a e io
