Truth,Decoded
Le auguro una buona giornata,tu e e io
"Certo volentieri, io lo prendero macchiato",tu a a un io
Va bene grazie lo stesso,tu a e io
Salve quanto costa quell articolo,pero io a un io
"Certo volentieri, io lo prendero macchiato",pero io a un io
Piacere Luigi come stai,pero io a un io
Buonasera io sono Mario,pero io io un io
Le auguro una buona giornata,pero io io a un io
Si grazie e arrivederci,pero io io un io
Certo ecco a lei vuole un sacchetto,pero io a e io
Dovrebbe arrivare tra qualche minuto,pero io a un io
Perfetto vorrei comprarne due.,pero io io un io
Prendiamo un caffe al bar,pero io a un io
Purtroppo non lo so pero potresti chiedere all autista,pero io io a un io
Va bene grazie lo stesso,pero io a un io
Prego,certo io io io un io
