Truth,Decoded
A che ora arriva il pullman,tu euro io e io
Tutto bene tu,certo io un io
E in offerta costa dieci euro,certo a due io
Buongiorno io sono Mario,e e e io
Quanto costa il biglietto,certo io e io
Tutto bene grazie,certo io io bene ecco
Quanto costa il biglietto,tu e e io
Si grazie e arrivederci,e e io un io
Va bene grazie lo stesso,tu e io e io
Perfetto vorrei comprarne due.,e io io e io
E in offerta costa dieci euro,tu e io e io
Buonasera io sono Mario,tu e e io
Dovrebbe arrivare tra qualche minuto,tu io a e io
Salve quanto costa quell articolo,e io io e io
Prego,tra e io
Piacere Luigi come stai,tu e io e io
