Truth,Decoded
Le auguro una buona giornata,tu un e io
"Certo volentieri, io lo prendero macchiato",e a io un io
Va bene grazie lo stesso,tu a e io
Salve quanto costa quell articolo,certo io io io bene ecco
"Certo volentieri, io lo prendero macchiato",certo io bene io
Piacere Luigi come stai,pero e io
Buonasera io sono Mario,pero e io
Le auguro una buona giornata,certo io io io bene io
Si grazie e arrivederci,e io e io
Certo ecco a lei vuole un sacchetto,e a io un io
Dovrebbe arrivare tra qualche minuto,e a io un io
Perfetto vorrei comprarne due.,pero e io
Prendiamo un caffe al bar,certo a due io
Purtroppo non lo so pero potresti chiedere all autista,certo io io io vuole io
Va bene grazie lo stesso,tu a io e io
Prego,un bene io
