Truth,Decoded
Tutto bene tu,pero e io
Salve quanto costa quell articolo,certo ora a un io
Certo ecco a lei vuole un sacchetto,pero io a un io
Prendiamo un caffe al bar,pero a un io
Purtroppo non lo so pero potresti chiedere all autista,certo sono ora un ecco
Dovrebbe arrivare tra qualche minuto,tu e e io
Va bene grazie lo stesso,tu e io e io
"Certo volentieri, io lo prendero macchiato",pero a un io
E in offerta costa dieci euro,pero io a un io
Le auguro una buona giornata,purea io e io
Perfetto vorrei comprarne due.,due io e io
Buonasera io sono Mario,tu io io e io
A che ora arriva il pullman,tu un e io
Piacere Luigi come stai,tu io a un io
Prendiamo un caffe al bar,tu e e io
Certo ecco a lei vuole un sacchetto,tu un a un io
